Feature,Model Args,Test Acc
film-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.2 --norm_layers 2,0.35598683953285215
film-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.2 --norm_layers 3,0.35506579279899597
film-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.1 --norm_layers 2,0.35565789639949796
film-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.1 --norm_layers 3,0.35506578981876374
film-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.2 --norm_layers 2,0.3552631586790085
film-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.2 --norm_layers 3,0.35572367906570435
ind.citeseer-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.1 --norm_layers 2,0.7244227647781372
ind.citeseer-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.1 --norm_layers 3,0.7246593058109283
ind.citeseer-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.2 --norm_layers 2,0.7243377327919006
ind.citeseer-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.2 --norm_layers 3,0.7243570566177369
ind.citeseer-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.1 --norm_layers 2,0.7250260829925537
ind.citeseer-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.1 --norm_layers 3,0.7246398568153382
ind.citeseer-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.2 --norm_layers 2,0.7243373990058899
ind.citeseer-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.2 --norm_layers 3,0.7250913262367249
ind.citeseer-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.1 --norm_layers 2,0.7240574300289154
ind.citeseer-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.1 --norm_layers 3,0.7246167302131653
ind.citeseer-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.2 --norm_layers 2,0.7243796527385712
ind.citeseer-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.2 --norm_layers 3,0.7239932954311371
ind.citeseer-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.1 --norm_layers 2,0.7255863964557647
ind.citeseer-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.1 --norm_layers 3,0.724595820903778
ind.citeseer-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.2 --norm_layers 2,0.7239925026893616
ind.citeseer-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.2 --norm_layers 3,0.7247473299503326
ind.cora-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.1 --norm_layers 2,0.7454723834991455
ind.cora-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.1 --norm_layers 3,0.7448687613010406
ind.cora-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.2 --norm_layers 2,0.746075975894928
ind.cora-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.2 --norm_layers 3,0.7452711641788483
ind.cora-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.1 --norm_layers 2,0.7442651271820069
ind.cora-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.1 --norm_layers 3,0.7454723715782166
ind.cora-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.2 --norm_layers 2,0.7446675419807434
ind.cora-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.2 --norm_layers 3,0.7460759878158569
ind.cora-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.1 --norm_layers 2,0.7450699508190155
ind.cora-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.1 --norm_layers 3,0.7438627064228058
ind.cora-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.2 --norm_layers 2,0.7440639138221741
ind.cora-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.2 --norm_layers 3,0.7442651093006134
ind.cora-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.1 --norm_layers 2,0.7444663286209107
ind.cora-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.1 --norm_layers 3,0.7446675300598145
ind.cora-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.2 --norm_layers 2,0.7448687493801117
ind.cora-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.2 --norm_layers 3,0.7434602916240692
ind.pubmed-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.1 --norm_layers 2,0.8244455814361572
ind.pubmed-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.1 --norm_layers 3,0.6132630113512277
ind.pubmed-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.2 --norm_layers 2,0.8279952764511108
ind.pubmed-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.2 --norm_layers 3,0.7089277919381857
ind.pubmed-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.1 --norm_layers 2,0.8470116019248962
ind.pubmed-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.1 --norm_layers 3,0.8480257868766785
ind.pubmed-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.2 --norm_layers 2,0.8506880939006806
ind.pubmed-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.2 --norm_layers 3,0.8483554005622864
ind.pubmed-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.1 --norm_layers 2,0.847975093126297
ind.pubmed-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.1 --norm_layers 3,0.84630166888237
ind.pubmed-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.2 --norm_layers 2,0.8498260080814362
ind.pubmed-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.2 --norm_layers 3,0.8480004072189331
ind.pubmed-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.1 --norm_layers 2,0.8534771502017975
ind.pubmed-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.1 --norm_layers 3,0.8520065486431122
ind.pubmed-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.2 --norm_layers 2,0.8555816292762757
ind.pubmed-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.2 --norm_layers 3,0.854009598493576
squirrel-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.1 --norm_layers 2,0.259654101729393
squirrel-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.1 --norm_layers 3,0.2593659222126007
squirrel-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.2 --norm_layers 2,0.2588856130838394
squirrel-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.2 --norm_layers 3,0.2594619855284691
squirrel-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.1 --norm_layers 2,0.2566762000322342
squirrel-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.1 --norm_layers 3,0.25379436314105985
squirrel-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.2 --norm_layers 2,0.25744469463825226
squirrel-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.2 --norm_layers 3,0.25331405103206633
squirrel-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.1 --norm_layers 2,0.24927947372198106
squirrel-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.1 --norm_layers 3,0.24658975452184678
squirrel-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.2 --norm_layers 2,0.250047966837883
squirrel-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.2 --norm_layers 3,0.24745430648326874
squirrel-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.1 --norm_layers 2,0.24889522939920425
squirrel-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.1 --norm_layers 3,0.24293942451477052
squirrel-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.2 --norm_layers 2,0.25033614635467527
squirrel-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.2 --norm_layers 3,0.24543701261281967
texas-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.1 --norm_layers 2,0.7972972631454468
texas-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.1 --norm_layers 3,0.7972972512245178
texas-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.2 --norm_layers 2,0.8027026653289795
texas-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.2 --norm_layers 3,0.7972972631454468
texas-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.1 --norm_layers 2,0.8216215908527374
texas-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.1 --norm_layers 3,0.8216215908527374
texas-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.2 --norm_layers 2,0.818918889760971
texas-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.2 --norm_layers 3,0.8216215908527374
texas-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.1 --norm_layers 2,0.8216215908527374
texas-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.1 --norm_layers 3,0.8243242859840393
texas-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.2 --norm_layers 2,0.8216215908527374
texas-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.2 --norm_layers 3,0.8216215908527374
texas-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.1 --norm_layers 2,0.8243242919445037
texas-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.1 --norm_layers 3,0.8297296941280365
texas-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.2 --norm_layers 2,0.8243242919445037
texas-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 1 --gamma 0.2 --norm_layers 3,0.8243242859840393
wisconsin-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.1 --norm_layers 2,0.8313724994659424
wisconsin-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.1 --norm_layers 3,0.8313724994659424
wisconsin-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.2 --norm_layers 2,0.8352940678596497
wisconsin-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 0.1 --gamma 0.2 --norm_layers 3,0.833333283662796
wisconsin-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.1 --norm_layers 2,0.8490195572376251
wisconsin-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.1 --norm_layers 3,0.8450979888439178
wisconsin-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.2 --norm_layers 2,0.8490195572376251
wisconsin-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 0.1 --beta 1 --gamma 0.2 --norm_layers 3,0.8450979888439178
wisconsin-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.1 --norm_layers 2,0.8450979888439178
wisconsin-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.1 --norm_layers 3,0.8490195572376251
wisconsin-unmodified,--model mlp_norm --learning_rate 0.001 --weight_decay 5e-4 --hidden1 64 --early_stopping 40 --alpha 1 --beta 0.1 --gamma 0.2 --norm_layers 2,0.8470587730407715
