,dataset,lr,dropout,early_stopping,weight_decay,alpha,beta,gamma,norm_func_id,norm_layers,orders_func_id,orders,accuracy
51,wisconsin,0.01,0.0,200,1e-05,1.0,0.0,0.6,1,2,3,3,0.8647058823529411
52,wisconsin,0.01,0.0,200,1e-05,1.0,0.1,0.6,1,2,3,3,0.8647058823529411
53,wisconsin,0.01,0.0,200,1e-05,0.0,0.05,0.6,1,2,3,3,0.8647058823529413
54,wisconsin,0.01,0.0,200,1e-05,0.05,0.01,0.6,1,2,3,3,0.8647058823529413
55,wisconsin,0.01,0.0,200,1e-05,2.0,0.1,0.6,1,2,3,3,0.8647058823529413
56,wisconsin,0.01,0.0,200,1e-05,0.01,0.1,0.6,1,2,3,3,0.8666666666666666
57,wisconsin,0.01,0.0,200,1e-05,0.01,0.0,0.6,1,2,3,3,0.8666666666666668
58,wisconsin,0.01,0.0,200,1e-05,0.01,0.01,0.6,1,2,3,3,0.8666666666666668
59,wisconsin,0.01,0.0,200,1e-05,0.1,0.1,0.6,1,2,3,3,0.8666666666666668
60,wisconsin,0.01,0.0,200,1e-05,0.1,0.0,0.6,1,2,3,3,0.8686274509803923
61,wisconsin,0.01,0.0,200,1e-05,0.01,0.05,0.6,1,2,3,3,0.8705882352941178
62,wisconsin,0.01,0.0,200,1e-05,0.05,0.05,0.6,1,2,3,3,0.8705882352941178
