,dataset,lr,dropout,early_stopping,weight_decay,alpha,beta,gamma,norm_func_id,norm_layers,orders_func_id,orders,accuracy
159,citeseer,0.01,0.3,40,5e-05,1.0,10000.0,0.5,2,2,3,3,0.7546419015767898
160,citeseer,0.1,0.9,40,1e-07,1.0,10000.0,0.5,2,2,3,3,0.7552143394259214
161,citeseer,0.1,0.9,40,0.0005,1.0,10000.0,0.5,2,2,3,3,0.7552824312412565
162,citeseer,0.01,0.5,40,5e-05,1.0,10000.0,0.5,2,2,3,3,0.7557186402858639
163,citeseer,0.01,0.3,40,1e-06,1.0,10000.0,0.5,2,2,3,3,0.7560377528957202
164,citeseer,0.01,0.3,40,1e-07,1.0,10000.0,0.5,2,2,3,3,0.7560570869065892
165,citeseer,0.1,0.9,40,0.0,1.0,10000.0,0.5,2,2,3,3,0.7561340609723256
166,citeseer,0.01,0.5,40,1e-06,1.0,10000.0,0.5,2,2,3,3,0.7566440482143382
167,citeseer,0.01,0.9,40,0.0001,1.0,10000.0,0.5,2,2,3,3,0.7570747144290284
168,citeseer,0.01,0.5,40,0.0,1.0,10000.0,0.5,2,2,3,3,0.757160881482364
169,citeseer,0.01,0.3,40,0.0,1.0,10000.0,0.5,2,2,3,3,0.7575850283635116
170,citeseer,0.01,0.7,40,5e-05,1.0,10000.0,0.5,2,2,3,3,0.7576506264406382
171,citeseer,0.01,0.5,40,1e-07,1.0,10000.0,0.5,2,2,3,3,0.7576991736967268
172,citeseer,0.01,0.9,40,5e-05,1.0,10000.0,0.5,2,2,3,3,0.7578281615071548
173,citeseer,0.1,0.9,40,5e-05,1.0,10000.0,0.5,2,2,3,3,0.7581691901081186
174,citeseer,0.01,0.7,40,1e-07,1.0,10000.0,0.5,2,2,3,3,0.7606734430538522
175,citeseer,0.01,0.7,40,1e-06,1.0,10000.0,0.5,2,2,3,3,0.7607584639172911
176,citeseer,0.01,0.7,40,0.0,1.0,10000.0,0.5,2,2,3,3,0.7608228050693165
177,citeseer,0.01,0.9,40,1e-06,1.0,10000.0,0.5,2,2,3,3,0.7628440274911569
178,citeseer,0.01,0.9,40,0.0,1.0,10000.0,0.5,2,2,3,3,0.7638333202038613
179,citeseer,0.01,0.9,40,1e-07,1.0,10000.0,0.5,2,2,3,3,0.7639187933206154
180,cora,0.1,0.1,40,0.0005,1.0,10000.0,0.9,2,2,3,3,0.650301810865191
181,cora,0.1,0.3,40,0.0005,1.0,10000.0,0.9,2,2,3,3,0.7295774647887324
182,cora,0.1,0.1,40,1e-06,1.0,10000.0,0.9,2,2,3,3,0.7507042253521126
183,cora,0.1,0.1,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.7511066398390343
184,cora,0.1,0.1,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.751307847082495
185,cora,0.1,0.1,40,0.0001,1.0,10000.0,0.9,2,2,3,3,0.7535211267605634
186,cora,0.1,0.3,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.756338028169014
187,cora,0.1,0.3,40,1e-06,1.0,10000.0,0.9,2,2,3,3,0.7565392354124749
188,cora,0.1,0.5,40,0.0005,1.0,10000.0,0.9,2,2,3,3,0.7587525150905432
189,cora,0.1,0.3,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.7670020120724346
190,cora,0.1,0.1,40,5e-05,1.0,10000.0,0.9,2,2,3,3,0.7716297786720323
191,cora,0.1,0.5,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.7722334004024145
192,cora,0.1,0.5,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.7780684104627766
193,cora,0.1,0.5,40,1e-06,1.0,10000.0,0.9,2,2,3,3,0.7784708249496981
194,cora,0.1,0.7,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.7891348088531187
195,cora,0.1,0.7,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.7937625754527163
196,cora,0.05,0.1,40,1e-06,1.0,10000.0,0.9,2,2,3,3,0.7969818913480884
197,cora,0.05,0.1,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.7987927565392354
198,cora,0.05,0.3,40,1e-06,1.0,10000.0,0.9,2,2,3,3,0.7991951710261569
199,cora,0.1,0.3,40,5e-05,1.0,10000.0,0.9,2,2,3,3,0.8012072434607646
200,cora,0.05,0.1,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.8012072434607648
201,cora,0.05,0.3,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.8028169014084506
202,cora,0.1,0.7,40,1e-06,1.0,10000.0,0.9,2,2,3,3,0.8046277665995977
203,cora,0.05,0.3,40,0.0,1.0,10000.0,0.9,2,2,3,3,0.8058350100603622
204,cora,0.1,0.3,40,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8116700201207244
205,cora,0.1,0.9,40,0.0005,1.0,10000.0,0.9,2,2,3,3,0.8120724346076458
206,cora,0.1,0.5,40,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8132796780684105
207,cora,0.1,0.5,40,5e-05,1.0,10000.0,0.9,2,2,3,3,0.8148893360160967
208,cora,0.05,0.1,40,0.0005,1.0,10000.0,0.9,2,2,3,3,0.8152917505030179
209,cora,0.05,0.5,40,1e-06,1.0,10000.0,0.9,2,2,3,3,0.8156941649899396
210,cora,0.05,0.5,40,1e-07,1.0,10000.0,0.9,2,2,3,3,0.8173038229376257
211,cora,0.1,0.7,40,5e-05,1.0,10000.0,0.9,2,2,3,3,0.8189134808853119
