,dataset,lr,dropout,early_stopping,weight_decay,alpha,beta,gamma,norm_layers,orders,accuracy
325,squirrel,0.01,0.2,40,0.0001,0.1,0.1,0.2,2,3,0.292122959
326,squirrel,0.01,0.2,40,5.00E-05,0.1,0.1,0.6,2,3,0.29221902
327,squirrel,0.01,0.2,40,0.0001,0.1,0.1,0.4,2,3,0.292315082
328,squirrel,0.01,0.2,40,5.00E-05,0.1,0.1,0.2,2,3,0.292411143
329,squirrel,0.01,0.8,40,0.0001,0.1,0.1,0.6,2,3,0.292507205
330,squirrel,0.01,0.8,40,0.0001,0.1,0.1,0.2,2,3,0.292891451
331,squirrel,0.01,0.8,40,0.0001,0.1,0.1,0.4,2,3,0.292987512
332,squirrel,0.01,0.4,40,0.0001,0.1,0.1,0.2,2,3,0.293179635
333,squirrel,0.01,0.4,40,5.00E-05,0.1,0.1,0.2,2,3,0.293371758
334,squirrel,0.01,0.2,40,1.00E-06,0.1,0.1,0.6,2,3,0.293659942
335,squirrel,0.01,0.2,40,1.00E-07,0.1,0.1,0.2,2,3,0.293852065
336,squirrel,0.01,0.4,40,5.00E-05,0.1,0.1,0.8,2,3,0.293852065
337,squirrel,0.01,0.6,40,0.0001,0.1,0.1,0.2,2,3,0.293852065
338,squirrel,0.01,0.4,40,1.00E-07,0.1,0.1,0.2,2,3,0.293948127
339,squirrel,0.01,0.2,40,1.00E-06,0.1,0.1,0.2,2,3,0.293948127
340,squirrel,0.01,0.2,40,1.00E-07,0.1,0.1,0.6,2,3,0.294044188
341,squirrel,0.01,0.4,40,1.00E-07,0.1,0.1,0.4,2,3,0.294044188
342,squirrel,0.01,0.4,40,1.00E-06,0.1,0.1,0.2,2,3,0.29414025
343,squirrel,0.01,0.4,40,1.00E-06,0.1,0.1,0.4,2,3,0.29414025
344,squirrel,0.01,0.4,40,0.0001,0.1,0.1,0.4,2,3,0.294236311
345,squirrel,0.01,0.6,40,0.0001,0.1,0.1,0.4,2,3,0.294236311
346,squirrel,0.01,0.4,40,5.00E-05,0.1,0.1,0.6,2,3,0.294236311
347,squirrel,0.01,0.4,40,0.0001,0.1,0.1,0.8,2,3,0.294332373
348,squirrel,0.01,0.4,40,1.00E-06,0.1,0.1,0.6,2,3,0.294428434
349,squirrel,0.01,0.4,40,5.00E-05,0.1,0.1,0.4,2,3,0.294428434
350,squirrel,0.01,0.8,40,5.00E-05,0.1,0.1,0.2,2,3,0.294524496
351,squirrel,0.01,0.8,40,5.00E-05,0.1,0.1,0.6,2,3,0.294620557
352,squirrel,0.01,0.4,40,1.00E-07,0.1,0.1,0.6,2,3,0.294716619
353,squirrel,0.01,0.6,40,0.0001,0.1,0.1,0.8,2,3,0.295004803
354,squirrel,0.01,0.2,40,1.00E-06,0.1,0.1,0.8,2,3,0.295100865
355,squirrel,0.01,0.6,40,0.0001,0.1,0.1,0.6,2,3,0.295100865
356,squirrel,0.01,0.2,40,1.00E-07,0.1,0.1,0.8,2,3,0.295100865
357,squirrel,0.01,0.2,40,1.00E-06,0.1,0.1,0.4,2,3,0.295196926
358,squirrel,0.01,0.8,40,5.00E-05,0.1,0.1,0.4,2,3,0.295196926
359,squirrel,0.01,0.4,40,0.0001,0.1,0.1,0.6,2,3,0.295389049
360,squirrel,0.01,0.8,40,5.00E-05,0.1,0.1,0.8,2,3,0.295677233
361,squirrel,0.01,0.6,40,5.00E-05,0.1,0.1,0.2,2,3,0.295773295
362,squirrel,0.01,0.6,40,5.00E-05,0.1,0.1,0.8,2,3,0.295773295
363,squirrel,0.01,0.2,40,1.00E-07,0.1,0.1,0.4,2,3,0.295869356
364,squirrel,0.01,0.4,40,1.00E-06,0.1,0.1,0.8,2,3,0.295869356
365,squirrel,0.01,0.4,40,1.00E-07,0.1,0.1,0.8,2,3,0.295965418
366,squirrel,0.01,0.6,40,5.00E-05,0.1,0.1,0.4,2,3,0.296157541
367,squirrel,0.01,0.6,40,1.00E-06,0.1,0.1,0.4,2,3,0.296253602
368,squirrel,0.01,0.6,40,1.00E-06,0.1,0.1,0.6,2,3,0.296445725
369,squirrel,0.01,0.6,40,1.00E-06,0.1,0.1,0.2,2,3,0.296445725
370,squirrel,0.01,0.6,40,5.00E-05,0.1,0.1,0.6,2,3,0.296637848
371,squirrel,0.01,0.6,40,1.00E-07,0.1,0.1,0.4,2,3,0.29673391
372,squirrel,0.01,0.6,40,1.00E-07,0.1,0.1,0.2,2,3,0.29673391
373,squirrel,0.01,0.6,40,1.00E-07,0.1,0.1,0.6,2,3,0.297214217
374,squirrel,0.01,0.8,40,1.00E-06,0.1,0.1,0.4,2,3,0.297214217
375,squirrel,0.01,0.8,40,1.00E-06,0.1,0.1,0.8,2,3,0.29740634
376,squirrel,0.01,0.8,40,1.00E-07,0.1,0.1,0.8,2,3,0.297694524
377,squirrel,0.01,0.8,40,1.00E-07,0.1,0.1,0.4,2,3,0.297694524
378,squirrel,0.01,0.8,40,1.00E-06,0.1,0.1,0.2,2,3,0.297790586
379,squirrel,0.01,0.6,40,1.00E-06,0.1,0.1,0.8,2,3,0.297982709
380,squirrel,0.01,0.6,40,1.00E-07,0.1,0.1,0.8,2,3,0.29807877
381,squirrel,0.01,0.8,40,1.00E-07,0.1,0.1,0.2,2,3,0.298174832
382,squirrel,0.01,0.8,40,1.00E-06,0.1,0.1,0.6,2,3,0.298559078
383,squirrel,0.01,0.8,40,1.00E-07,0.1,0.1,0.6,2,3,0.298655139
384,texas,0.05,0.2,40,1.00E-07,1,0.1,0.8,2,3,0.737837838
385,texas,0.05,0.2,40,1.00E-07,1,0.1,0.2,2,3,0.740540541
386,texas,0.05,0.4,40,1.00E-07,1,0.1,0.2,2,3,0.751351351
387,texas,0.05,0.6,40,1.00E-07,1,0.1,0.2,2,3,0.751351351
388,texas,0.05,0.4,40,1.00E-07,1,0.1,0.8,2,3,0.751351351
389,texas,0.05,0.2,40,1.00E-07,1,0.1,0.6,2,3,0.754054054
390,texas,0.05,0.2,40,1.00E-06,1,0.1,0.4,2,3,0.754054054
391,texas,0.05,0.2,40,1.00E-06,1,0.1,0.6,2,3,0.754054054
392,texas,0.05,0.2,40,1.00E-06,1,0.1,0.8,2,3,0.754054054
393,texas,0.05,0.4,40,1.00E-06,1,0.1,0.4,2,3,0.754054054
394,texas,0.05,0.6,40,1.00E-06,1,0.1,0.4,2,3,0.754054054
395,texas,0.05,0.2,40,1.00E-07,1,0.1,0.4,2,3,0.756756757
396,texas,0.05,0.4,40,1.00E-07,1,0.1,0.4,2,3,0.756756757
397,texas,0.05,0.4,40,1.00E-07,1,0.1,0.6,2,3,0.756756757
398,texas,0.05,0.6,40,1.00E-07,1,0.1,0.4,2,3,0.756756757
399,texas,0.05,0.4,40,1.00E-06,1,0.1,0.2,2,3,0.756756757
400,texas,0.05,0.6,40,1.00E-06,1,0.1,0.2,2,3,0.756756757
401,texas,0.05,0.4,40,1.00E-06,1,0.1,0.6,2,3,0.759459459
402,texas,0.05,0.4,40,1.00E-06,1,0.1,0.8,2,3,0.759459459
403,texas,0.05,0.6,40,1.00E-06,1,0.1,0.6,2,3,0.762162162
404,texas,0.05,0.2,40,1.00E-06,1,0.1,0.2,2,3,0.764864865
405,texas,0.05,0.8,40,1.00E-07,1,0.1,0.8,2,3,0.767567568
406,texas,0.05,0.6,40,1.00E-07,1,0.1,0.6,2,3,0.77027027
407,texas,0.05,0.6,40,1.00E-06,1,0.1,0.8,2,3,0.77027027
408,texas,0.05,0.8,40,1.00E-06,1,0.1,0.2,2,3,0.77027027
409,texas,0.05,0.6,40,1.00E-07,1,0.1,0.8,2,3,0.772972973
410,texas,0.05,0.8,40,1.00E-07,1,0.1,0.2,2,3,0.775675676
411,texas,0.05,0.8,40,1.00E-07,1,0.1,0.6,2,3,0.775675676
412,texas,0.05,0.8,40,1.00E-06,1,0.1,0.4,2,3,0.775675676
413,texas,0.05,0.8,40,5.00E-05,1,0.1,0.6,2,3,0.781081081
414,texas,0.05,0.8,40,1.00E-07,1,0.1,0.4,2,3,0.781081081
415,texas,0.05,0.8,40,5.00E-05,1,0.1,0.8,2,3,0.783783784
416,texas,0.05,0.8,40,1.00E-06,1,0.1,0.6,2,3,0.783783784
417,texas,0.05,0.8,40,1.00E-06,1,0.1,0.8,2,3,0.786486486
418,texas,0.05,0.8,40,5.00E-05,1,0.1,0.2,2,3,0.791891892
419,texas,0.05,0.4,40,0.0001,1,0.1,0.4,2,3,0.794594595
420,texas,0.05,0.8,40,0.0001,1,0.1,0.2,2,3,0.794594595
421,texas,0.05,0.8,40,0.0001,1,0.1,0.8,2,3,0.797297297
422,texas,0.05,0.6,40,0.0001,1,0.1,0.2,2,3,0.8
423,texas,0.05,0.6,40,0.0001,1,0.1,0.4,2,3,0.8
424,texas,0.05,0.4,40,0.0001,1,0.1,0.6,2,3,0.802702703
425,texas,0.05,0.6,40,5.00E-05,1,0.1,0.8,2,3,0.805405405
426,texas,0.05,0.8,40,5.00E-05,1,0.1,0.4,2,3,0.805405405
427,texas,0.05,0.4,40,0.0001,1,0.1,0.2,2,3,0.805405405
428,texas,0.05,0.6,40,0.0001,1,0.1,0.6,2,3,0.805405405
429,texas,0.05,0.4,40,5.00E-05,1,0.1,0.8,2,3,0.808108108
430,texas,0.05,0.6,40,5.00E-05,1,0.1,0.2,2,3,0.808108108
431,texas,0.05,0.6,40,5.00E-05,1,0.1,0.4,2,3,0.808108108
432,texas,0.05,0.6,40,0.0001,1,0.1,0.8,2,3,0.808108108
433,texas,0.05,0.8,40,0.0001,1,0.1,0.6,2,3,0.808108108
434,texas,0.05,0.6,40,5.00E-05,1,0.1,0.6,2,3,0.808108108
435,texas,0.05,0.4,40,0.0001,1,0.1,0.8,2,3,0.810810811
436,texas,0.05,0.8,40,0.0001,1,0.1,0.4,2,3,0.810810811
437,texas,0.05,0.4,40,5.00E-05,1,0.1,0.2,2,3,0.813513514
438,texas,0.05,0.4,40,5.00E-05,1,0.1,0.4,2,3,0.813513514
439,texas,0.05,0.4,40,5.00E-05,1,0.1,0.6,2,3,0.813513514
440,texas,0.05,0.2,40,0.0001,1,0.1,0.2,2,3,0.816216216
441,texas,0.05,0.2,40,5.00E-05,1,0.1,0.4,2,3,0.818918919
442,texas,0.05,0.2,40,5.00E-05,1,0.1,0.6,2,3,0.818918919
443,texas,0.05,0.2,40,5.00E-05,1,0.1,0.8,2,3,0.818918919
444,texas,0.05,0.2,40,0.0001,1,0.1,0.6,2,3,0.818918919
445,texas,0.05,0.2,40,0.0001,1,0.1,0.4,2,3,0.821621622
446,texas,0.05,0.2,40,0.0001,1,0.1,0.8,2,3,0.821621622
447,texas,0.05,0.2,40,5.00E-05,1,0.1,0.2,2,3,0.827027027
448,wisconsin,0.05,0.4,40,1.00E-06,1,0.1,0.4,2,3,0.8
449,wisconsin,0.05,0.2,40,1.00E-06,1,0.1,0.4,2,3,0.801960784
450,wisconsin,0.05,0.2,40,1.00E-07,1,0.1,0.2,2,3,0.803921569
451,wisconsin,0.05,0.2,40,1.00E-07,1,0.1,0.4,2,3,0.803921569
452,wisconsin,0.05,0.2,40,1.00E-07,1,0.1,0.6,2,3,0.805882353
453,wisconsin,0.05,0.4,40,1.00E-07,1,0.1,0.2,2,3,0.805882353
454,wisconsin,0.05,0.4,40,1.00E-07,1,0.1,0.4,2,3,0.805882353
455,wisconsin,0.05,0.2,40,1.00E-06,1,0.1,0.8,2,3,0.805882353
456,wisconsin,0.05,0.4,40,1.00E-06,1,0.1,0.2,2,3,0.805882353
457,wisconsin,0.05,0.6,40,1.00E-06,1,0.1,0.8,2,3,0.805882353
458,wisconsin,0.05,0.2,40,1.00E-07,1,0.1,0.8,2,3,0.807843137
459,wisconsin,0.05,0.2,40,1.00E-06,1,0.1,0.2,2,3,0.807843137
460,wisconsin,0.05,0.2,40,1.00E-06,1,0.1,0.6,2,3,0.807843137
461,wisconsin,0.05,0.6,40,1.00E-06,1,0.1,0.6,2,3,0.809803922
462,wisconsin,0.05,0.6,40,1.00E-07,1,0.1,0.4,2,3,0.811764706
463,wisconsin,0.05,0.6,40,1.00E-07,1,0.1,0.6,2,3,0.811764706
464,wisconsin,0.05,0.4,40,1.00E-06,1,0.1,0.6,2,3,0.811764706
465,wisconsin,0.05,0.6,40,1.00E-07,1,0.1,0.8,2,3,0.81372549
466,wisconsin,0.05,0.6,40,1.00E-06,1,0.1,0.4,2,3,0.81372549
467,wisconsin,0.05,0.4,40,1.00E-07,1,0.1,0.6,2,3,0.815686275
468,wisconsin,0.05,0.8,40,1.00E-07,1,0.1,0.8,2,3,0.815686275
469,wisconsin,0.05,0.6,40,1.00E-06,1,0.1,0.2,2,3,0.815686275
470,wisconsin,0.05,0.4,40,1.00E-07,1,0.1,0.8,2,3,0.817647059
471,wisconsin,0.05,0.4,40,1.00E-06,1,0.1,0.8,2,3,0.817647059
472,wisconsin,0.05,0.6,40,1.00E-07,1,0.1,0.2,2,3,0.819607843
473,wisconsin,0.05,0.8,40,1.00E-07,1,0.1,0.4,2,3,0.819607843
474,wisconsin,0.05,0.8,40,1.00E-07,1,0.1,0.6,2,3,0.819607843
475,wisconsin,0.05,0.8,40,1.00E-06,1,0.1,0.6,2,3,0.819607843
476,wisconsin,0.05,0.8,40,1.00E-06,1,0.1,0.8,2,3,0.819607843
477,wisconsin,0.05,0.8,40,1.00E-06,1,0.1,0.4,2,3,0.821568627
478,wisconsin,0.05,0.8,40,1.00E-07,1,0.1,0.2,2,3,0.823529412
479,wisconsin,0.05,0.8,40,1.00E-06,1,0.1,0.2,2,3,0.831372549
480,wisconsin,0.05,0.6,40,0.0001,1,0.1,0.2,2,3,0.835294118
481,wisconsin,0.05,0.6,40,0.0001,1,0.1,0.4,2,3,0.837254902
482,wisconsin,0.05,0.6,40,0.0001,1,0.1,0.8,2,3,0.839215686
483,wisconsin,0.05,0.6,40,5.00E-05,1,0.1,0.2,2,3,0.843137255
484,wisconsin,0.05,0.2,40,0.0001,1,0.1,0.4,2,3,0.843137255
485,wisconsin,0.05,0.6,40,0.0001,1,0.1,0.6,2,3,0.843137255
486,wisconsin,0.05,0.2,40,5.00E-05,1,0.1,0.2,2,3,0.845098039
487,wisconsin,0.05,0.4,40,5.00E-05,1,0.1,0.2,2,3,0.845098039
488,wisconsin,0.05,0.6,40,5.00E-05,1,0.1,0.4,2,3,0.845098039
489,wisconsin,0.05,0.4,40,5.00E-05,1,0.1,0.6,2,3,0.845098039
490,wisconsin,0.05,0.2,40,0.0001,1,0.1,0.2,2,3,0.847058824
491,wisconsin,0.05,0.8,40,0.0001,1,0.1,0.4,2,3,0.847058824
492,wisconsin,0.05,0.8,40,0.0001,1,0.1,0.8,2,3,0.847058824
493,wisconsin,0.05,0.6,40,5.00E-05,1,0.1,0.6,2,3,0.847058824
494,wisconsin,0.05,0.6,40,5.00E-05,1,0.1,0.8,2,3,0.849019608
495,wisconsin,0.05,0.8,40,0.0001,1,0.1,0.2,2,3,0.849019608
496,wisconsin,0.05,0.8,40,0.0001,1,0.1,0.6,2,3,0.849019608
497,wisconsin,0.05,0.2,40,5.00E-05,1,0.1,0.4,2,3,0.849019608
498,wisconsin,0.05,0.4,40,5.00E-05,1,0.1,0.8,2,3,0.849019608
499,wisconsin,0.05,0.4,40,0.0001,1,0.1,0.4,2,3,0.849019608
500,wisconsin,0.05,0.4,40,0.0001,1,0.1,0.8,2,3,0.849019608
501,wisconsin,0.05,0.8,40,5.00E-05,1,0.1,0.8,2,3,0.850980392
502,wisconsin,0.05,0.4,40,0.0001,1,0.1,0.2,2,3,0.850980392
503,wisconsin,0.05,0.2,40,5.00E-05,1,0.1,0.6,2,3,0.850980392
504,wisconsin,0.05,0.2,40,0.0001,1,0.1,0.6,2,3,0.850980392
505,wisconsin,0.05,0.8,40,5.00E-05,1,0.1,0.2,2,3,0.852941176
506,wisconsin,0.05,0.2,40,5.00E-05,1,0.1,0.8,2,3,0.852941176
507,wisconsin,0.05,0.4,40,5.00E-05,1,0.1,0.4,2,3,0.852941176
508,wisconsin,0.05,0.2,40,0.0001,1,0.1,0.8,2,3,0.854901961
509,wisconsin,0.05,0.4,40,0.0001,1,0.1,0.6,2,3,0.856862745
510,wisconsin,0.05,0.8,40,5.00E-05,1,0.1,0.6,2,3,0.860784314
511,wisconsin,0.05,0.8,40,5.00E-05,1,0.1,0.4,2,3,0.862745098
