,dataset,lr,dropout,early_stopping,weight_decay,alpha,beta,gamma,norm_func_id,norm_layers,orders_func_id,orders,accuracy
42,citeseer,0.1,0.5,200,5e-05,1.0,10000.0,0.5,2,2,3,3,0.7264410587021118
43,citeseer,0.1,0.7,200,0.0,1.0,10000.0,0.5,2,2,3,3,0.7289998612721654
44,citeseer,0.1,0.7,200,5e-05,1.0,10000.0,0.5,2,2,3,3,0.7369432862641296
45,cora,0.1,0.1,200,0.0005,1.0,10000.0,0.9,2,2,3,3,0.7450704225352113
46,cora,0.1,0.1,200,1e-06,1.0,10000.0,0.9,2,2,3,3,0.7515090543259558
47,cora,0.1,0.1,200,0.0,1.0,10000.0,0.9,2,2,3,3,0.7531187122736419
48,cora,0.1,0.3,200,0.0005,1.0,10000.0,0.9,2,2,3,3,0.7611670020120724
49,cora,0.1,0.3,200,0.0,1.0,10000.0,0.9,2,2,3,3,0.771830985915493
50,cora,0.1,0.1,200,1e-07,1.0,10000.0,0.9,2,2,3,3,0.7736418511066399
51,cora,0.1,0.5,200,0.0005,1.0,10000.0,0.9,2,2,3,3,0.7746478873239437
52,cora,0.1,0.5,200,0.0,1.0,10000.0,0.9,2,2,3,3,0.7798792756539236
53,cora,0.1,0.3,200,1e-07,1.0,10000.0,0.9,2,2,3,3,0.7828973843058351
54,cora,0.1,0.1,200,5e-05,1.0,10000.0,0.9,2,2,3,3,0.7841046277665995
55,cora,0.1,0.7,200,0.0,1.0,10000.0,0.9,2,2,3,3,0.7857142857142858
56,cora,0.1,0.3,200,1e-06,1.0,10000.0,0.9,2,2,3,3,0.7865191146881289
57,cora,0.1,0.5,200,1e-07,1.0,10000.0,0.9,2,2,3,3,0.7913480885311871
58,cora,0.1,0.7,200,1e-06,1.0,10000.0,0.9,2,2,3,3,0.7935613682092556
59,cora,0.1,0.7,200,1e-07,1.0,10000.0,0.9,2,2,3,3,0.7951710261569416
60,cora,0.1,0.5,200,5e-05,1.0,10000.0,0.9,2,2,3,3,0.7957746478873239
61,cora,0.1,0.5,200,1e-06,1.0,10000.0,0.9,2,2,3,3,0.7961770623742455
62,cora,0.1,0.5,200,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8046277665995974
63,cora,0.1,0.3,200,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8054325955734406
64,cora,0.1,0.1,200,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8088531187122736
65,cora,0.1,0.3,200,5e-05,1.0,10000.0,0.9,2,2,3,3,0.8124748490945676
66,cora,0.1,0.7,200,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8185110663983904
67,cora,0.1,0.7,200,5e-05,1.0,10000.0,0.9,2,2,3,3,0.8422535211267608
68,cornell,0.1,0.1,200,0.0005,0.5,0.1,0.1,2,2,3,3,0.6324324324324324
69,cornell,0.1,0.5,200,0.0005,0.5,0.1,0.1,2,2,3,3,0.7351351351351351
70,cornell,0.1,0.1,200,1e-07,0.5,0.1,0.1,2,2,3,3,0.7351351351351352
71,cornell,0.1,0.3,200,1e-07,0.5,0.1,0.1,2,2,3,3,0.7513513513513513
72,cornell,0.1,0.1,200,0.0,0.5,0.1,0.1,2,2,3,3,0.754054054054054
73,cornell,0.1,0.1,200,0.0001,0.5,0.1,0.1,2,2,3,3,0.7567567567567568
74,cornell,0.1,0.1,200,5e-05,0.5,0.1,0.1,2,2,3,3,0.7594594594594595
75,cornell,0.1,0.1,200,1e-06,0.5,0.1,0.1,2,2,3,3,0.7621621621621621
76,cornell,0.1,0.3,200,0.0,0.5,0.1,0.1,2,2,3,3,0.7675675675675675
77,cornell,0.1,0.5,200,0.0001,0.5,0.1,0.1,2,2,3,3,0.7675675675675675
78,cornell,0.1,0.3,200,0.0005,0.5,0.1,0.1,2,2,3,3,0.7702702702702703
79,cornell,0.1,0.5,200,0.0,0.5,0.1,0.1,2,2,3,3,0.772972972972973
80,cornell,0.1,0.5,200,5e-05,0.5,0.1,0.1,2,2,3,3,0.7783783783783783
81,cornell,0.1,0.5,200,1e-07,0.5,0.1,0.1,2,2,3,3,0.7864864864864864
82,cornell,0.1,0.7,200,1e-07,0.5,0.1,0.1,2,2,3,3,0.7918918918918919
83,cornell,0.1,0.3,200,1e-06,0.5,0.1,0.1,2,2,3,3,0.7945945945945946
84,cornell,0.1,0.7,200,0.0,0.5,0.1,0.1,2,2,3,3,0.7972972972972974
85,cornell,0.1,0.7,200,5e-05,0.5,0.1,0.1,2,2,3,3,0.7999999999999999
86,cornell,0.1,0.7,200,1e-06,0.5,0.1,0.1,2,2,3,3,0.8
87,cornell,0.1,0.5,200,1e-06,0.5,0.1,0.1,2,2,3,3,0.8135135135135135
88,cornell,0.1,0.3,200,5e-05,0.5,0.1,0.1,2,2,3,3,0.818918918918919
89,cornell,0.1,0.3,200,0.0001,0.5,0.1,0.1,2,2,3,3,0.818918918918919
90,cornell,0.1,0.7,200,0.0001,0.5,0.1,0.1,2,2,3,3,0.8243243243243243
91,film,0.1,0.3,200,1e-06,10.0,10.0,0.5,2,2,3,3,0.310921052631579
92,film,0.1,0.3,200,1e-07,10.0,10.0,0.5,2,2,3,3,0.31282894736842104
93,film,0.1,0.3,200,0.0,10.0,10.0,0.5,2,2,3,3,0.3130921052631579
94,film,0.1,0.1,200,1e-07,10.0,10.0,0.5,2,2,3,3,0.3131578947368421
95,film,0.1,0.1,200,0.0,10.0,10.0,0.5,2,2,3,3,0.31447368421052635
96,film,0.1,0.1,200,1e-06,10.0,10.0,0.5,2,2,3,3,0.31625
97,film,0.1,0.1,200,0.0001,10.0,10.0,0.5,2,2,3,3,0.3175
98,film,0.1,0.5,200,1e-06,10.0,10.0,0.5,2,2,3,3,0.31940789473684206
99,film,0.1,0.5,200,1e-07,10.0,10.0,0.5,2,2,3,3,0.31973684210526315
100,film,0.1,0.3,200,5e-05,10.0,10.0,0.5,2,2,3,3,0.3197368421052632
101,film,0.1,0.1,200,5e-05,10.0,10.0,0.5,2,2,3,3,0.3200657894736842
102,film,0.1,0.5,200,0.0,10.0,10.0,0.5,2,2,3,3,0.3208552631578947
103,film,0.1,0.7,200,1e-06,10.0,10.0,0.5,2,2,3,3,0.3230263157894736
104,film,0.1,0.7,200,1e-07,10.0,10.0,0.5,2,2,3,3,0.3241447368421052
105,film,0.1,0.7,200,0.0,10.0,10.0,0.5,2,2,3,3,0.32611842105263156
106,film,0.1,0.5,200,5e-05,10.0,10.0,0.5,2,2,3,3,0.32710526315789473
107,film,0.1,0.3,200,0.0001,10.0,10.0,0.5,2,2,3,3,0.32940789473684207
108,film,0.1,0.5,200,0.0001,10.0,10.0,0.5,2,2,3,3,0.33401315789473685
109,film,0.1,0.7,200,5e-05,10.0,10.0,0.5,2,2,3,3,0.3404605263157895
110,film,0.1,0.1,200,0.0005,10.0,10.0,0.5,2,2,3,3,0.3435526315789474
111,film,0.1,0.3,200,0.0005,10.0,10.0,0.5,2,2,3,3,0.34407894736842104
112,film,0.1,0.7,200,0.0001,10.0,10.0,0.5,2,2,3,3,0.3466447368421053
113,film,0.1,0.5,200,0.0005,10.0,10.0,0.5,2,2,3,3,0.34789473684210526
114,pubmed,0.1,0.3,200,0.0005,1.0,10000.0,0.9,2,2,3,3,0.7655425963488842
115,pubmed,0.1,0.1,200,0.0005,1.0,10000.0,0.9,2,2,3,3,0.796602434077079
116,pubmed,0.1,0.5,200,0.0005,1.0,10000.0,0.9,2,2,3,3,0.8009634888438134
117,pubmed,0.1,0.5,200,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8310091277890466
118,pubmed,0.1,0.3,200,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8570233265720081
119,pubmed,0.1,0.7,200,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8596095334685598
120,pubmed,0.1,0.1,200,0.0001,1.0,10000.0,0.9,2,2,3,3,0.8629563894523324
121,pubmed,0.1,0.5,200,5e-05,1.0,10000.0,0.9,2,2,3,3,0.8675709939148074
122,pubmed,0.1,0.1,200,0.0,1.0,10000.0,0.9,2,2,3,3,0.868052738336714
123,pubmed,0.1,0.3,200,5e-05,1.0,10000.0,0.9,2,2,3,3,0.8689401622718054
124,pubmed,0.1,0.1,200,5e-05,1.0,10000.0,0.9,2,2,3,3,0.8702079107505071
125,pubmed,0.1,0.7,200,5e-05,1.0,10000.0,0.9,2,2,3,3,0.8722616632860042
126,pubmed,0.1,0.1,200,1e-07,1.0,10000.0,0.9,2,2,3,3,0.8733265720081136
127,pubmed,0.1,0.3,200,1e-07,1.0,10000.0,0.9,2,2,3,3,0.8735547667342798
128,pubmed,0.1,0.3,200,0.0,1.0,10000.0,0.9,2,2,3,3,0.8742139959432048
129,pubmed,0.1,0.5,200,1e-07,1.0,10000.0,0.9,2,2,3,3,0.8754310344827585
130,pubmed,0.1,0.1,200,1e-06,1.0,10000.0,0.9,2,2,3,3,0.8763945233265721
131,pubmed,0.1,0.3,200,1e-06,1.0,10000.0,0.9,2,2,3,3,0.877129817444219
132,pubmed,0.1,0.5,200,1e-06,1.0,10000.0,0.9,2,2,3,3,0.877915821501014
133,pubmed,0.1,0.5,200,0.0,1.0,10000.0,0.9,2,2,3,3,0.8784482758620689
134,pubmed,0.1,0.7,200,0.0,1.0,10000.0,0.9,2,2,3,3,0.8817951318458418
135,pubmed,0.1,0.7,200,1e-07,1.0,10000.0,0.9,2,2,3,3,0.8824290060851927
136,pubmed,0.1,0.7,200,1e-06,1.0,10000.0,0.9,2,2,3,3,0.8845081135902637
137,squirrel,0.1,0.1,200,1e-07,1.0,10000.0,0.9,2,2,3,3,0.2899135446685879
138,squirrel,0.1,0.1,200,1e-06,1.0,10000.0,0.9,2,2,3,3,0.29058597502401534
139,squirrel,0.1,0.1,200,0.0,1.0,10000.0,0.9,2,2,3,3,0.29212295869356386
140,squirrel,0.1,0.3,200,1e-07,1.0,10000.0,0.9,2,2,3,3,0.2924111431316042
141,squirrel,0.1,0.3,200,0.0005,1.0,10000.0,0.9,2,2,3,3,0.2933717579250721
142,squirrel,0.1,0.5,200,0.0,1.0,10000.0,0.9,2,2,3,3,0.2939481268011528
143,squirrel,0.1,0.5,200,1e-07,1.0,10000.0,0.9,2,2,3,3,0.29452449567723343
144,squirrel,0.1,0.3,200,1e-06,1.0,10000.0,0.9,2,2,3,3,0.2953890489913545
145,squirrel,0.1,0.7,200,1e-06,1.0,10000.0,0.9,2,2,3,3,0.2953890489913545
146,squirrel,0.1,0.1,200,0.0005,1.0,10000.0,0.9,2,2,3,3,0.295581171950048
147,squirrel,0.1,0.5,200,1e-06,1.0,10000.0,0.9,2,2,3,3,0.2958693563880884
148,squirrel,0.1,0.3,200,0.0,1.0,10000.0,0.9,2,2,3,3,0.296061479346782
149,squirrel,0.1,0.7,200,0.0,1.0,10000.0,0.9,2,2,3,3,0.29654178674351583
150,squirrel,0.1,0.1,200,0.0001,1.0,10000.0,0.9,2,2,3,3,0.29673390970220936
151,squirrel,0.1,0.7,200,1e-07,1.0,10000.0,0.9,2,2,3,3,0.29711815561959654
152,squirrel,0.1,0.1,200,5e-05,1.0,10000.0,0.9,2,2,3,3,0.30067243035542746
153,squirrel,0.1,0.3,200,5e-05,1.0,10000.0,0.9,2,2,3,3,0.309702209414025
154,squirrel,0.1,0.5,200,5e-05,1.0,10000.0,0.9,2,2,3,3,0.3159462055715658
155,squirrel,0.1,0.5,200,0.0001,1.0,10000.0,0.9,2,2,3,3,0.3226705091258405
156,squirrel,0.1,0.3,200,0.0001,1.0,10000.0,0.9,2,2,3,3,0.3227665706051874
157,squirrel,0.1,0.5,200,0.0005,1.0,10000.0,0.9,2,2,3,3,0.323342939481268
158,squirrel,0.1,0.7,200,0.0001,1.0,10000.0,0.9,2,2,3,3,0.3254562920268972
159,squirrel,0.1,0.7,200,5e-05,1.0,10000.0,0.9,2,2,3,3,0.3273775216138329
160,texas,0.1,0.1,200,0.0005,10.0,1.0,0.5,2,2,3,3,0.6675675675675675
161,texas,0.1,0.1,200,0.0,10.0,1.0,0.5,2,2,3,3,0.7243243243243244
162,texas,0.1,0.1,200,1e-07,10.0,1.0,0.5,2,2,3,3,0.7324324324324324
163,texas,0.1,0.3,200,0.0,10.0,1.0,0.5,2,2,3,3,0.7405405405405405
164,texas,0.1,0.3,200,0.0005,10.0,1.0,0.5,2,2,3,3,0.745945945945946
165,texas,0.1,0.3,200,5e-05,10.0,1.0,0.5,2,2,3,3,0.754054054054054
166,texas,0.1,0.5,200,0.0,10.0,1.0,0.5,2,2,3,3,0.7567567567567568
167,texas,0.1,0.1,200,5e-05,10.0,1.0,0.5,2,2,3,3,0.7648648648648649
168,texas,0.1,0.3,200,0.0001,10.0,1.0,0.5,2,2,3,3,0.7648648648648649
169,texas,0.1,0.3,200,1e-07,10.0,1.0,0.5,2,2,3,3,0.772972972972973
170,texas,0.1,0.5,200,1e-07,10.0,1.0,0.5,2,2,3,3,0.7756756756756757
171,texas,0.1,0.5,200,1e-06,10.0,1.0,0.5,2,2,3,3,0.7810810810810811
172,texas,0.1,0.7,200,0.0,10.0,1.0,0.5,2,2,3,3,0.7837837837837838
173,texas,0.1,0.7,200,1e-07,10.0,1.0,0.5,2,2,3,3,0.7837837837837838
174,texas,0.1,0.7,200,0.0001,10.0,1.0,0.5,2,2,3,3,0.7864864864864864
175,texas,0.1,0.3,200,1e-06,10.0,1.0,0.5,2,2,3,3,0.7891891891891891
176,texas,0.1,0.5,200,0.0001,10.0,1.0,0.5,2,2,3,3,0.7891891891891891
177,texas,0.1,0.1,200,1e-06,10.0,1.0,0.5,2,2,3,3,0.7918918918918919
178,texas,0.1,0.5,200,0.0005,10.0,1.0,0.5,2,2,3,3,0.7972972972972973
179,texas,0.1,0.7,200,1e-06,10.0,1.0,0.5,2,2,3,3,0.7999999999999999
180,texas,0.1,0.1,200,0.0001,10.0,1.0,0.5,2,2,3,3,0.8027027027027028
181,texas,0.1,0.7,200,5e-05,10.0,1.0,0.5,2,2,3,3,0.8108108108108109
182,texas,0.1,0.5,200,5e-05,10.0,1.0,0.5,2,2,3,3,0.8297297297297297
183,wisconsin,0.1,0.1,200,0.0005,1.0,0.1,0.9,2,2,3,3,0.7647058823529411
184,wisconsin,0.1,0.5,200,0.0005,1.0,0.1,0.9,2,2,3,3,0.7921568627450981
185,wisconsin,0.1,0.1,200,1e-06,1.0,0.1,0.9,2,2,3,3,0.796078431372549
186,wisconsin,0.1,0.5,200,5e-05,1.0,0.1,0.9,2,2,3,3,0.7960784313725491
187,wisconsin,0.1,0.3,200,0.0001,1.0,0.1,0.9,2,2,3,3,0.7999999999999999
188,wisconsin,0.1,0.3,200,1e-06,1.0,0.1,0.9,2,2,3,3,0.8039215686274508
189,wisconsin,0.1,0.1,200,0.0,1.0,0.1,0.9,2,2,3,3,0.807843137254902
190,wisconsin,0.1,0.3,200,0.0,1.0,0.1,0.9,2,2,3,3,0.807843137254902
191,wisconsin,0.1,0.3,200,1e-07,1.0,0.1,0.9,2,2,3,3,0.8117647058823529
192,wisconsin,0.1,0.3,200,0.0005,1.0,0.1,0.9,2,2,3,3,0.8117647058823529
193,wisconsin,0.1,0.5,200,0.0001,1.0,0.1,0.9,2,2,3,3,0.8117647058823529
194,wisconsin,0.1,0.1,200,1e-07,1.0,0.1,0.9,2,2,3,3,0.8196078431372549
195,wisconsin,0.1,0.1,200,5e-05,1.0,0.1,0.9,2,2,3,3,0.8196078431372549
196,wisconsin,0.1,0.5,200,0.0,1.0,0.1,0.9,2,2,3,3,0.8235294117647058
197,wisconsin,0.1,0.7,200,1e-07,1.0,0.1,0.9,2,2,3,3,0.8235294117647058
198,wisconsin,0.1,0.7,200,0.0,1.0,0.1,0.9,2,2,3,3,0.8254901960784313
199,wisconsin,0.1,0.7,200,0.0001,1.0,0.1,0.9,2,2,3,3,0.8254901960784313
200,wisconsin,0.1,0.3,200,5e-05,1.0,0.1,0.9,2,2,3,3,0.8294117647058823
201,wisconsin,0.1,0.5,200,1e-07,1.0,0.1,0.9,2,2,3,3,0.8294117647058823
202,wisconsin,0.1,0.1,200,0.0001,1.0,0.1,0.9,2,2,3,3,0.8313725490196078
203,wisconsin,0.1,0.5,200,1e-06,1.0,0.1,0.9,2,2,3,3,0.8392156862745098
204,wisconsin,0.1,0.7,200,5e-05,1.0,0.1,0.9,2,2,3,3,0.8431372549019607
205,wisconsin,0.1,0.7,200,1e-06,1.0,0.1,0.9,2,2,3,3,0.8490196078431372
