,dataset,lr,epoch,hidden,dropout,weight_decay,alpha,beta,gamma,norm_layers,orders,high_train,high_valid,final_train,final_test
35,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.5,3,2,85.98,85.94,85.98,86.07
36,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.1,3,1,86.07,86.00,86.07,86.08
37,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.5,2,2,86.04,85.99,86.04,86.09
38,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.5,2,3,86.13,86.08,86.08,86.09
39,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.5,2,1,86.06,85.90,86.06,86.12
40,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.1,3,3,86.07,86.06,86.07,86.13
41,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.1,2,3,86.09,85.98,86.09,86.15
42,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.1,2,2,85.97,85.92,85.97,86.15
43,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.1,2,1,86.05,85.89,86.05,86.16
44,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.5,2,3,86.12,86.02,86.12,86.17
45,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.5,2,3,86.15,86.06,86.15,86.18
46,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.9,2,3,86.18,86.16,86.18,86.20
47,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.5,1,3,86.18,85.90,86.18,86.20
48,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.5,1,3,86.21,86.12,86.21,86.21
49,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.1,2,1,86.07,85.98,86.07,86.21
50,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.1,2,3,86.19,86.20,86.19,86.26
51,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.1,2,2,86.21,86.14,86.21,86.27
52,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.5,1,2,86.21,86.13,86.21,86.28
53,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.5,3,3,86.20,86.16,86.20,86.28
54,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.1,3,2,86.25,86.11,86.25,86.28
55,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.1,1,3,86.20,86.24,86.20,86.29
56,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.9,3,3,86.21,86.06,86.21,86.29
57,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.1,1,3,86.26,86.15,86.26,86.29
58,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.5,2,3,86.23,86.11,86.23,86.32
59,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.5,1,2,86.29,86.26,86.29,86.35
60,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.5,1,3,86.30,86.29,86.30,86.35
61,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.5,1,3,86.25,86.19,86.22,86.36
62,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.1,2,3,86.32,86.40,86.32,86.36
63,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.1,1,3,86.24,86.20,86.24,86.36
64,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.5,1,3,86.23,86.21,86.23,86.38
65,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.5,1,3,86.33,86.23,86.30,86.40
66,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.1,1,1,86.36,86.39,86.36,86.40
67,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.9,2,3,86.35,86.25,86.35,86.40
68,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.9,3,2,86.36,86.23,86.36,86.40
69,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.5,3,2,86.32,86.29,86.32,86.42
70,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.1,2,2,86.33,86.18,86.33,86.43
71,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.9,3,3,86.31,86.31,86.31,86.43
72,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.5,2,3,86.38,86.28,86.38,86.43
73,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.5,3,3,86.44,86.32,86.44,86.43
74,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.1,2,2,86.28,86.22,86.28,86.43
75,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.5,2,3,86.33,86.36,86.33,86.45
76,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.5,2,2,86.40,86.29,86.38,86.45
77,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.5,3,2,86.41,86.38,86.41,86.46
78,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.1,2,3,86.42,86.34,86.42,86.47
79,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.5,3,2,86.41,86.30,86.41,86.48
80,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.5,3,3,86.41,86.28,86.41,86.48
81,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.5,3,3,86.40,86.29,86.40,86.48
82,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.1,2,2,86.38,86.33,86.38,86.49
83,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.9,1,2,86.41,86.36,86.41,86.50
84,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.1,2,1,86.55,86.60,86.55,86.51
85,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.9,3,1,86.54,86.53,86.54,86.51
86,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.9,3,3,86.43,86.48,86.43,86.51
87,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.5,1,3,86.46,86.41,86.46,86.52
88,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.1,3,2,86.57,86.35,86.57,86.54
89,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.1,3,3,86.50,86.56,86.50,86.55
90,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.1,3,2,86.42,86.39,86.42,86.58
91,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.1,3,2,86.54,86.50,86.54,86.58
92,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.9,3,3,86.51,86.49,86.51,86.58
93,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.5,1,2,86.48,86.47,86.46,86.58
94,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.9,2,2,86.54,86.56,86.54,86.59
95,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.1,3,3,86.45,86.46,86.45,86.62
96,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.1,1,1,86.54,86.58,86.54,86.62
97,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.5,3,2,86.66,86.59,86.60,86.63
98,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.5,1,3,86.58,86.48,86.58,86.63
99,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.5,2,2,86.54,86.52,86.54,86.63
100,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.9,2,2,86.52,86.45,86.52,86.64
101,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.5,2,2,86.58,86.59,86.58,86.64
102,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.1,2,3,86.67,86.70,86.64,86.64
103,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.5,3,2,86.67,86.53,86.67,86.64
104,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.1,1,3,86.61,86.44,86.61,86.64
105,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.5,3,3,86.55,86.57,86.55,86.65
106,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.1,1,2,86.52,86.53,86.52,86.66
107,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.1,2,3,86.50,86.42,86.50,86.66
108,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.1,2,3,86.62,86.45,86.62,86.67
109,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.9,3,2,86.64,86.59,86.64,86.68
110,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.5,3,3,86.64,86.61,86.64,86.68
111,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.1,1,2,86.67,86.62,86.67,86.68
112,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.1,1,1,86.67,86.60,86.67,86.70
113,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.1,1,2,86.63,86.50,86.63,86.70
114,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.1,2,1,86.65,86.70,86.65,86.71
115,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.1,3,2,86.67,86.60,86.67,86.71
116,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.5,3,1,86.74,86.77,86.74,86.72
117,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.5,3,2,86.64,86.58,86.64,86.72
118,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.5,3,2,86.64,86.50,86.64,86.72
119,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.9,3,2,86.74,86.70,86.74,86.72
120,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.9,1,3,86.76,86.50,86.76,86.73
121,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.5,2,3,86.63,86.69,86.63,86.73
122,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.5,3,3,86.66,86.68,86.66,86.73
123,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.1,2,2,86.74,86.70,86.74,86.74
124,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.1,2,2,86.73,86.71,86.73,86.75
125,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.1,3,2,86.70,86.53,86.70,86.75
126,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.1,3,3,86.62,86.65,86.62,86.76
127,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.9,3,3,86.66,86.70,86.66,86.76
128,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.5,1,2,86.68,86.56,86.68,86.76
129,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.5,3,3,86.62,86.72,86.62,86.76
130,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.9,3,3,86.63,86.63,86.63,86.76
131,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.5,1,1,86.71,86.78,86.71,86.77
132,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.1,2,3,86.71,86.72,86.71,86.78
133,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.1,3,1,86.79,86.74,86.79,86.79
134,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.1,3,1,86.74,86.79,86.74,86.79
135,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.9,2,3,86.73,86.68,86.73,86.80
136,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.1,3,3,86.71,86.75,86.71,86.80
137,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.5,1,3,86.87,86.68,86.87,86.81
138,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.9,2,3,86.73,86.77,86.73,86.81
139,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.1,3,2,86.74,86.68,86.74,86.81
140,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.1,1,3,86.82,86.60,86.82,86.81
141,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.5,1,3,86.68,86.68,86.68,86.81
142,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.9,2,3,86.81,86.87,86.81,86.82
143,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.1,1,2,86.73,86.72,86.73,86.82
144,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.5,2,3,86.84,86.87,86.84,86.83
145,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.9,2,1,86.80,86.87,86.80,86.84
146,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.1,2,1,86.69,86.65,86.69,86.84
147,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.1,1,2,86.68,86.67,86.68,86.84
148,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.9,3,2,86.85,86.83,86.85,86.86
149,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.1,3,2,86.86,86.82,86.86,86.86
150,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.5,2,3,86.79,86.82,86.79,86.86
151,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.9,1,3,86.88,86.77,86.83,86.87
152,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.9,1,3,86.93,86.78,86.93,86.87
153,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.1,2,2,86.86,86.84,86.86,86.88
154,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.5,3,2,86.75,86.66,86.75,86.88
155,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.1,3,3,86.80,86.85,86.80,86.88
156,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.5,2,3,86.80,86.85,86.80,86.89
157,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.1,3,2,86.70,86.57,86.70,86.89
158,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.9,2,3,86.87,86.90,86.87,86.89
159,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.5,2,2,86.84,86.87,86.84,86.89
160,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.1,1,1,86.81,86.86,86.81,86.89
161,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.1,1,3,86.83,86.76,86.83,86.89
162,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.9,3,2,86.83,86.67,86.83,86.90
163,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.1,2,3,86.85,86.91,86.85,86.90
164,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.1,3,3,86.85,86.88,86.85,86.91
165,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.1,1,2,86.91,86.95,86.91,86.92
166,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.5,1,2,86.90,86.95,86.90,86.92
167,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.5,1,2,86.84,86.80,86.84,86.93
168,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.1,1,2,86.91,86.92,86.91,86.93
169,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.9,1,3,86.99,86.80,86.99,86.94
170,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.1,2,2,86.83,86.74,86.83,86.95
171,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.5,3,1,86.91,86.93,86.91,86.95
172,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.9,3,3,86.84,86.85,86.84,86.95
173,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.9,2,3,86.91,86.93,86.91,86.95
174,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.5,2,2,86.91,86.82,86.91,86.96
175,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.5,1,2,86.92,86.93,86.92,86.96
176,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.9,2,2,86.96,86.92,86.96,86.96
177,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.1,1,2,86.95,86.97,86.95,86.97
178,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.9,3,2,86.98,86.87,86.98,86.97
179,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.5,2,2,86.91,86.89,86.91,86.97
180,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.5,3,2,87.01,86.96,87.01,86.98
181,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.5,2,2,86.95,86.99,86.95,86.98
182,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.1,1,2,86.93,86.90,86.93,86.98
183,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.9,1,2,86.90,86.92,86.90,86.98
184,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.1,2,3,86.97,86.74,86.97,86.99
185,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.1,2,1,86.93,87.00,86.93,87.00
186,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.1,3,3,86.94,87.00,86.94,87.00
187,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.5,2,2,86.90,86.90,86.90,87.00
188,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.1,1,2,86.97,86.96,86.97,87.01
189,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.5,2,1,86.92,86.97,86.92,87.01
190,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.1,2,2,87.02,86.99,87.02,87.02
191,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.1,1,3,86.97,86.98,86.97,87.03
192,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.1,1,3,87.09,86.89,87.09,87.04
193,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.5,1,1,86.94,86.98,86.94,87.04
194,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.5,3,3,87.02,87.04,87.02,87.05
195,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.9,1,1,86.99,87.03,86.99,87.05
196,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.1,2,3,87.08,87.08,87.08,87.06
197,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.9,1,3,86.97,86.98,86.97,87.06
198,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.5,1,2,87.03,87.05,87.03,87.06
199,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.1,2,2,87.06,87.08,87.06,87.07
200,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.5,1,2,87.09,87.09,87.07,87.07
201,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.9,1,3,87.10,86.88,87.10,87.08
202,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.5,2,2,87.11,87.08,87.02,87.08
203,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.9,1,2,87.07,86.94,87.03,87.09
204,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.1,1,2,87.06,87.07,87.06,87.10
205,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.9,1,3,87.06,87.16,87.06,87.11
206,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.9,2,2,87.07,86.97,87.07,87.12
207,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.9,3,2,87.12,87.17,87.12,87.12
208,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.1,2,1,87.10,86.99,87.10,87.12
209,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.5,3,3,87.07,87.13,87.07,87.12
210,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.9,3,3,87.13,87.13,87.05,87.13
211,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.1,1,1,87.12,87.10,87.12,87.14
212,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.9,1,2,87.11,87.14,87.11,87.14
213,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.1,1,2,87.12,87.09,87.12,87.14
214,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.1,3,2,87.15,86.94,87.15,87.15
215,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.1,2,2,87.23,87.07,87.23,87.16
216,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.1,1,3,87.16,87.19,87.15,87.16
217,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.9,1,1,87.09,87.12,87.09,87.16
218,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.1,1,2,87.15,87.17,87.15,87.16
219,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.1,3,1,87.19,87.21,87.19,87.17
220,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.5,2,1,87.08,87.13,87.08,87.17
221,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.5,2,2,87.03,87.02,87.03,87.18
222,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.9,3,2,87.09,86.99,87.09,87.20
223,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.9,2,3,87.15,87.09,87.15,87.21
224,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.9,2,3,87.18,87.28,87.18,87.21
225,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.1,2,1,87.12,87.15,87.12,87.21
226,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.9,1,2,87.18,87.16,87.18,87.21
227,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.1,3,2,87.09,86.94,87.09,87.21
228,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.1,1,2,87.21,87.22,87.21,87.21
229,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.1,1,1,87.16,87.22,87.16,87.21
230,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.9,3,2,87.10,86.93,87.10,87.22
231,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.1,1,2,87.02,86.97,87.02,87.23
232,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.5,2,3,87.16,87.23,87.16,87.23
233,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.9,3,2,87.28,87.16,87.28,87.24
234,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.9,2,2,87.15,87.02,87.15,87.24
235,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.5,2,2,87.30,87.08,87.30,87.25
236,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.1,1,3,87.28,87.22,87.13,87.25
237,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.9,1,2,87.28,87.20,87.28,87.25
238,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.1,1,2,87.29,87.20,87.29,87.26
239,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.5,1,2,87.07,87.06,87.07,87.26
240,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.5,3,1,87.18,87.13,87.18,87.26
241,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.1,1,3,87.26,87.29,87.24,87.27
242,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.1,2,1,87.17,87.25,87.17,87.27
243,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.9,1,1,87.26,87.28,87.26,87.27
244,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.1,1,2,87.07,87.16,87.07,87.27
245,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.9,3,2,87.24,87.30,87.24,87.27
246,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.1,2,2,87.24,87.22,87.24,87.28
247,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.1,2,2,87.31,87.23,87.31,87.28
248,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.5,1,2,87.26,87.20,87.26,87.28
249,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.9,1,2,87.19,87.23,87.19,87.29
250,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.5,1,2,87.24,87.26,87.24,87.29
251,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.9,3,2,87.24,87.14,87.24,87.30
252,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.5,1,1,87.25,87.08,87.25,87.31
253,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.9,2,2,87.34,87.37,87.34,87.31
254,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.9,2,3,87.38,87.24,87.34,87.31
255,genius,0.01,500,128,0.0,0.0,1.0,10.0,0.5,2,1,87.28,87.27,87.28,87.31
256,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.1,1,3,87.28,87.35,87.28,87.31
257,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.5,1,2,87.24,87.25,87.22,87.32
258,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.5,2,3,87.29,87.33,87.29,87.32
259,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.9,1,3,87.25,87.20,87.25,87.32
260,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.9,2,3,87.25,87.17,87.25,87.32
261,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.9,3,3,87.21,87.04,87.21,87.33
262,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.9,2,3,87.34,87.10,87.34,87.33
263,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.1,2,1,87.23,87.28,87.23,87.34
264,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.1,3,2,87.34,87.25,87.34,87.34
265,genius,0.01,500,256,0.0,0.0,1.0,1000.0,0.1,3,1,87.31,87.27,87.31,87.34
266,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.9,1,1,87.34,87.18,87.34,87.35
267,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.5,2,3,87.29,87.22,87.29,87.36
268,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.1,3,1,87.38,87.47,87.38,87.39
269,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.9,1,1,87.41,87.28,87.41,87.39
270,genius,0.005,500,256,0.0,0.0,1.0,10.0,0.9,2,2,87.36,87.32,87.36,87.40
271,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.9,2,2,87.57,87.46,87.57,87.40
272,genius,0.001,500,128,0.0,0.0,1.0,10.0,0.1,3,1,87.43,87.46,87.43,87.41
273,genius,0.01,500,256,0.0,0.0,1.0,100.0,0.9,1,2,87.43,87.41,87.43,87.41
274,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.9,3,3,87.38,87.28,87.38,87.41
275,genius,0.005,500,256,0.0,0.0,1.0,1000.0,0.9,1,2,87.48,87.45,87.48,87.42
276,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.9,1,2,87.51,87.37,87.29,87.42
277,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.9,2,2,87.32,87.21,87.32,87.42
278,genius,0.005,500,256,0.0,0.0,1.0,100.0,0.5,1,2,87.31,87.32,87.31,87.42
279,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.9,3,3,87.31,87.22,87.31,87.42
280,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.9,3,2,87.39,87.33,87.39,87.42
281,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.9,3,1,87.46,87.43,87.46,87.43
282,genius,0.005,500,128,0.0,0.0,1.0,100.0,0.9,3,3,87.46,87.43,87.46,87.43
283,genius,0.001,500,256,0.0,0.0,1.0,1000.0,0.9,1,2,87.46,87.40,87.41,87.43
284,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.5,2,1,87.31,87.34,87.31,87.43
285,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.5,3,2,87.40,87.36,87.40,87.44
286,genius,0.005,500,128,0.0,0.0,1.0,10.0,0.9,1,3,87.42,87.33,87.42,87.46
287,genius,0.01,500,256,0.0,0.0,1.0,10.0,0.1,1,1,87.43,87.35,87.43,87.47
288,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.1,1,3,87.50,87.37,87.50,87.47
289,genius,0.001,500,256,0.0,0.0,1.0,100.0,0.9,2,3,87.38,87.39,87.38,87.48
290,genius,0.001,500,128,0.0,0.0,1.0,100.0,0.1,3,3,87.53,87.36,87.53,87.48
291,genius,0.01,500,128,0.0,0.0,1.0,100.0,0.5,3,1,87.47,87.52,87.47,87.49
292,genius,0.01,500,128,0.0,0.0,1.0,1000.0,0.9,3,1,87.45,87.32,87.45,87.49
293,genius,0.001,500,256,0.0,0.0,1.0,10.0,0.5,3,2,87.36,87.42,87.36,87.49
294,genius,0.005,500,128,0.0,0.0,1.0,1000.0,0.5,1,2,87.40,87.26,87.40,87.50
295,genius,0.001,500,128,0.0,0.0,1.0,1000.0,0.5,2,2,87.41,87.29,87.41,87.50
